,gene_ids,feature_types,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
EEF2,ENSG00000167658,Gene Expression,False,960,False,2.300230235831422,0.2157966023390571,-0.88777244
GPX4,ENSG00000167468,Gene Expression,False,943,False,1.8302926148902183,0.3285477477227585,-0.5807127
TPM4,ENSG00000167460,Gene Expression,False,909,False,1.5743880349675181,0.41001952953404724,-0.5097955
NDUFA13,ENSG00000186010,Gene Expression,False,895,False,1.4345821965449865,0.28531520577255903,-0.43316734
COX6B1,ENSG00000126267,Gene Expression,False,846,False,1.2004641377660767,0.04725299727421591,-1.3159397
COX7A1,ENSG00000161281,Gene Expression,False,879,False,1.3143163327673864,0.2472343972140348,-0.51282054
RPS19,ENSG00000105372,Gene Expression,False,961,False,3.1417715100718335,0.660662221717351,-0.69134074
GPI,ENSG00000105220,Gene Expression,False,713,False,0.8787507528798861,0.12376807871350684,-0.84081346
RPS5,ENSG00000083845,Gene Expression,False,961,False,2.8520229627790856,0.5777305051289195,-0.51680595
BLVRB,ENSG00000090013,Gene Expression,False,740,False,0.9537298082764525,0.1567284280305021,-0.55911696
RABAC1,ENSG00000105404,Gene Expression,False,791,True,1.1255475439374785,0.2806956480130375,-0.059483394
EMP3,ENSG00000142227,Gene Expression,False,780,True,1.0734943053198522,0.32366036867943204,0.1570393
RPL18A,ENSG00000105640,Gene Expression,False,961,False,3.159938870358383,0.6886185621494154,-0.6698242
PLD3,ENSG00000105223,Gene Expression,False,875,True,1.4559924299561797,0.9043091898777591,1.1298677
ZFP36,ENSG00000128016,Gene Expression,False,800,True,1.284689269462814,1.1108525176786574,2.9554431
RPS16,ENSG00000105193,Gene Expression,False,961,False,2.874381372779713,0.43623878209182926,-0.7496615
CALM3,ENSG00000160014,Gene Expression,False,817,False,1.1427685730458619,0.16311399013116334,-0.6520416
C3,ENSG00000125730,Gene Expression,False,797,True,1.6800324508843785,1.8335021234426871,1.9838773
EHD2,ENSG00000024422,Gene Expression,False,886,False,1.3736251556850672,0.2706583103137802,-0.4701778
NOP53,ENSG00000105373,Gene Expression,False,955,False,2.0269184967824185,0.3033544048142405,-0.7409627
SELENOW,ENSG00000178980,Gene Expression,False,946,False,1.8642148746893703,0.36236127388700534,-0.5373953
NDUFA11,ENSG00000174886,Gene Expression,False,809,False,1.1079514033341533,0.17669142353611572,-0.5836175
NUCB1,ENSG00000104805,Gene Expression,False,788,False,1.0677458419421013,0.23700757676227435,-0.27965146
FTL,ENSG00000087086,Gene Expression,False,961,True,4.214918980474827,3.4695643748348832,1.1536046
FXYD5,ENSG00000089327,Gene Expression,False,709,True,0.9179595906155918,0.259429487066406,0.3186204
RPL28,ENSG00000108107,Gene Expression,False,961,True,3.10724784786202,0.8662955642094624,-0.09934599
EIF3G,ENSG00000130811,Gene Expression,False,829,False,1.1568173786587255,0.1701612311233932,-0.6165267
JUND,ENSG00000130522,Gene Expression,False,828,False,1.1105683089302443,0.16865338737332367,-0.62412554
UBL5,ENSG00000198258,Gene Expression,False,895,False,1.378168719739726,0.15620734499006242,-0.75918037
RPS15,ENSG00000115268,Gene Expression,False,961,False,3.0329842700242367,0.5144980812790997,-0.7777029
MICOS13,ENSG00000174917,Gene Expression,False,720,True,0.946396379007899,0.25803187553769025,0.30667567
HSPB6,ENSG00000004776,Gene Expression,False,930,True,1.6988734483526993,0.5556705511434124,-0.2546424
RPS28,ENSG00000233927,Gene Expression,False,961,False,3.188004462019856,0.7602894568972703,-0.61466265
RPL18,ENSG00000063177,Gene Expression,False,961,False,2.8954071069604828,0.4708885803798225,-0.6926377
CNN1,ENSG00000130176,Gene Expression,False,953,True,2.577136879901062,1.8240875589100123,1.751689
RPS11,ENSG00000142534,Gene Expression,False,961,False,3.4623452733066897,0.6854279599672387,-0.6262185
FCGRT,ENSG00000104870,Gene Expression,False,900,True,1.4923249879387368,0.4997444700134191,0.108292595
RRAS,ENSG00000126458,Gene Expression,False,832,False,1.1897268669954666,0.25131794693997944,-0.49642113
NDUFB7,ENSG00000099795,Gene Expression,False,871,False,1.3358016053855608,0.2632640468220969,-0.44844598
PET100,ENSG00000229833,Gene Expression,False,740,False,0.9276167674662408,0.12325381871876599,-0.8452086
RPL13A,ENSG00000142541,Gene Expression,False,961,False,3.3880533432543123,0.44316589434415954,-1.0412244
TRIR,ENSG00000123144,Gene Expression,False,817,False,1.0803149607626292,0.03718636659542976,-1.2866597
JUNB,ENSG00000171223,Gene Expression,False,794,True,1.320262144286419,1.1400464222236122,3.0726848
NOTCH3,ENSG00000074181,Gene Expression,False,893,True,1.4877401475815368,0.5358959591711138,0.19957949
TLE5,ENSG00000104964,Gene Expression,False,863,False,1.1797613564382166,0.09875034094019318,-0.9764052
TYROBP,ENSG00000011600,Gene Expression,False,820,True,1.323478233895033,1.1572054055995429,3.141595
EIF3K,ENSG00000178982,Gene Expression,False,782,False,1.025909591839751,0.16258448553639826,-0.65471005
ACTN4,ENSG00000130402,Gene Expression,False,875,True,1.3425282913592125,0.511631866446825,0.5489915
CALR,ENSG00000179218,Gene Expression,False,941,False,1.6974874243407825,0.31179380592396355,-0.68186843
BSG,ENSG00000172270,Gene Expression,False,880,False,1.3454763294801408,0.2835818280266935,-0.36685038
ALKBH7,ENSG00000125652,Gene Expression,False,701,False,0.8541534141126442,0.13181673503435473,-0.7720254
PPP1R14A,ENSG00000167641,Gene Expression,False,900,True,1.567642958028597,0.6072748962198231,-0.16424133
CAPNS1,ENSG00000126247,Gene Expression,False,844,False,1.2507450232007702,0.2460606451336042,-0.5175343
NDUFA3,ENSG00000170906,Gene Expression,False,702,False,0.8937686491423404,0.17893469924984945,-0.36933047
RPS9,ENSG00000170889,Gene Expression,False,961,False,2.8639846506466458,0.5816986796726787,-0.5102755
SNRPD2,ENSG00000125743,Gene Expression,False,833,False,1.1178757162781359,0.14470160709268134,-0.7448317
APOE,ENSG00000130203,Gene Expression,False,875,True,1.8849733908612973,2.5912448229881835,2.3179507
UBA52,ENSG00000221983,Gene Expression,False,961,False,2.5479207353721067,0.25919888697715,-0.9340922
ATP5F1D,ENSG00000099624,Gene Expression,False,775,False,1.0019597410264274,0.08065443723577305,-1.2092854
RPS4Y1,ENSG00000129824,Gene Expression,False,811,False,1.1421389915478695,0.24001573819954303,-0.26449168
IGLC2,ENSG00000211677,Gene Expression,False,804,True,2.1935533725590215,4.57848295599277,2.3886151
SUN2,ENSG00000100242,Gene Expression,False,838,False,1.1906318013021784,0.2754959164295547,-0.39932317
FBLN1,ENSG00000077942,Gene Expression,False,888,True,1.9068541039536446,1.9496789449311898,1.1802477
RPL3,ENSG00000100316,Gene Expression,False,961,False,2.8339318346457985,0.37755654612748407,-0.84623593
ST13,ENSG00000100380,Gene Expression,False,755,True,1.0058951614027152,0.24137719929052814,0.16433604
DDX17,ENSG00000100201,Gene Expression,False,768,False,1.0145047758143224,0.16240160387803743,-0.6556317
LGALS1,ENSG00000100097,Gene Expression,False,961,True,2.954622316210488,0.7850539876537426,-0.17560992
TSPO,ENSG00000100300,Gene Expression,False,777,False,1.031265286331214,0.22359702594685546,-0.34723455
CYB5R3,ENSG00000100243,Gene Expression,False,922,False,1.579810034511268,0.3407160767588325,-0.63120204
MYH9,ENSG00000100345,Gene Expression,False,961,False,2.259108030313075,0.5514930543615689,-0.3672419
SELENOM,ENSG00000198832,Gene Expression,False,954,False,2.0698563741100293,0.6289739142335796,-0.36097467
TIMP3,ENSG00000100234,Gene Expression,False,929,False,1.6848525003921577,0.4597952428287603,-0.42259783
XRCC6,ENSG00000196419,Gene Expression,False,721,False,0.9073857469729567,0.11854626559708692,-0.88544184
SMTN,ENSG00000183963,Gene Expression,False,800,True,1.211000537624981,0.5707104619416953,0.7862493
PLXNB2,ENSG00000196576,Gene Expression,False,757,True,1.009452859080569,0.3130033678346198,0.77649105
ATF4,ENSG00000128272,Gene Expression,False,710,False,0.9067249346845183,0.1132622131406774,-0.93060213
TYMP,ENSG00000025708,Gene Expression,False,719,True,0.9895131293917706,0.720638345800942,4.2603545
APP,ENSG00000142192,Gene Expression,False,709,False,0.8870766916669276,0.1866730893880266,-0.3031941
ATP5PO,ENSG00000241837,Gene Expression,False,754,False,0.9419460784772493,0.07087817415386728,-1.2928385
COL6A2,ENSG00000142173,Gene Expression,False,961,True,2.6847346193001007,0.7112061666365859,-0.12984225
SOD1,ENSG00000142168,Gene Expression,False,735,False,0.9055461021388033,0.16308043801110422,-0.50482935
COL18A1,ENSG00000182871,Gene Expression,False,951,False,2.067509832373181,0.7042357522190154,-0.27314642
ITGB2,ENSG00000160255,Gene Expression,False,710,True,1.0472462462944718,1.0202229147267188,3.6673985
COL6A1,ENSG00000142156,Gene Expression,False,953,False,1.992914853293524,0.3894980278034769,-0.6404357
MT-ND1,ENSG00000198888,Gene Expression,True,961,True,2.885683574931457,0.8495047788221024,-0.06954207
MT-ND2,ENSG00000198763,Gene Expression,True,961,True,2.4442403279347915,0.8083674802385808,0.008432749
MT-CO1,ENSG00000198804,Gene Expression,True,960,True,2.548674487961519,0.7070742687221412,-0.16541438
MT-CO2,ENSG00000198712,Gene Expression,True,961,True,2.940750192707791,0.8449049067182239,-0.07711217
MT-ATP6,ENSG00000198899,Gene Expression,True,961,True,2.6635117598615077,0.8129997315502255,0.0985104
MT-CO3,ENSG00000198938,Gene Expression,True,961,True,2.9564299798276528,0.8605271108627603,-0.05140242
MT-ND3,ENSG00000198840,Gene Expression,True,961,True,2.919119789037052,1.1969034712832731,0.5021783
MT-ND4L,ENSG00000212907,Gene Expression,True,781,True,1.008474270090711,0.21913818536934454,-0.025730288
MT-ND4,ENSG00000198886,Gene Expression,True,961,True,3.1043813377036087,1.125824416842875,0.40109307
MT-ND5,ENSG00000198786,Gene Expression,True,802,True,1.0974053890748063,0.24578523816791398,-0.23541602
MT-CYB,ENSG00000198727,Gene Expression,True,961,True,2.62102354335643,0.7898293862654492,0.046532556
